emotion,wav_mean,melspectrogram,mfcc,Spectral_contrast,Tonnetz,contrast,stft,tonnetz,spectral_contrast
neutral,0.010632870718836784,0.024598602205514908,-9.903169631958008,0.0,0.0,96.07843126306474,(2.5741226181708043e-06-3.2847228794707917e-06j),-0.01999245018095917,96.07843126306474
sad,0.006745052523910999,0.008498643524944782,-10.029363632202148,0.0,0.0,95.57339233039913,(1.3722794392379e-05-6.733096711286635e-07j),-0.003096100919755407,95.57339233039913
angry,0.060247112065553665,0.8372347950935364,-7.276700019836426,0.0,0.0,103.62763832563216,(4.343955515651032e-05-2.385884272371186e-06j),0.02307376423518871,103.62763832563216
disgust,0.03774264082312584,0.44716060161590576,-8.83810806274414,0.0,0.0,100.64805242277039,(-1.1598637684073765e-05-4.971595330971468e-07j),0.04064311331791967,100.64805242277039
fear,0.01105416938662529,0.078104168176651,-10.106282234191895,0.0,0.0,97.0454767260254,(4.3004078179365024e-05-8.062570486799814e-06j),-0.01465058946385295,97.0454767260254
happy,0.028526388108730316,0.20686757564544678,-9.179023742675781,0.0,0.0,101.41470548547741,(1.2171962225693278e-05+1.0994903277605772e-05j),-0.002272964999298059,101.41470548547741
neutral,0.010493838228285313,0.046561866998672485,-10.130035400390625,0.0,0.0,96.53965774206156,(4.600008651323151e-06+2.9138366244296776e-06j),-0.015293520483891284,96.53965774206156
sad,0.006681526079773903,0.014296244829893112,-10.634450912475586,0.0,0.0,95.32967454357775,(-1.3386427326622652e-06-1.3955326494397013e-07j),-0.021620397139522945,95.32967454357775
angry,0.08313336223363876,1.1818928718566895,-7.6036577224731445,0.0,0.0,102.51011389893522,(-0.00010886593372561038+2.5256767912651412e-06j),-0.01442346568215786,102.51011389893522
disgust,0.007822336629033089,0.016095750033855438,-10.556991577148438,0.0,0.0,96.3939068845133,(5.507744845090201e-06+4.85338830458204e-07j),-0.026976944533796014,96.3939068845133
fear,0.017481107264757156,0.09883710741996765,-9.748954772949219,0.0,0.0,98.76548419853057,(9.569175745127723e-06+2.0276090140214365e-08j),-0.024624165719284215,98.76548419853057
happy,0.03268400952219963,0.35815519094467163,-8.720135688781738,0.0,0.0,101.21439615761791,(-4.089365575055126e-07-1.4270320207288023e-05j),-0.020614957345679714,101.21439615761791
neutral,0.014028494246304035,0.057564202696084976,-10.246988296508789,0.0,0.0,97.84961358063198,(1.3574845979746897e-05-7.752906299174356e-07j),-0.013530117694968128,97.84961358063198
sad,0.009580961428582668,0.030890434980392456,-10.025151252746582,0.0,0.0,96.74644525762629,(1.3193995073379483e-05+9.28927647692035e-07j),0.0010439389881960004,96.74644525762629
angry,0.1453593373298645,3.846436023712158,-6.911890983581543,0.0,0.0,103.64545063400972,(5.2920830057701096e-05+2.769078719211393e-06j),0.024210278793238213,103.64545063400972
angry,0.038839954882860184,0.5279136300086975,-9.673737525939941,0.0,0.0,98.60536280442071,(6.110961294325534e-06-1.4752450852029142e-06j),0.007775937399923067,98.60536280442071
angry,0.08730417490005493,1.68110191822052,-7.651678562164307,0.0,0.0,103.81660507670117,(1.3168069926905446e-05-5.31641944689909e-06j),-0.002670830312030537,103.81660507670117
disgust,0.01953342743217945,0.09464266896247864,-9.170086860656738,0.0,0.0,99.3500000516416,(-1.0713881692936411e-06-3.9083565184228064e-07j),-0.02169351263248229,99.3500000516416
disgust,0.008967330679297447,0.02396519109606743,-10.36219596862793,0.0,0.0,96.62933074689322,(3.715865204867441e-06+6.822406528605995e-10j),-0.018611310643594243,96.62933074689322
disgust,0.007529050577431917,0.022761482745409012,-10.339070320129395,0.0,0.0,95.4823327718091,(8.402353159908671e-06+1.5622072169207968e-06j),-0.0225009472932584,95.4823327718091
fear,0.015173706226050854,0.09119009226560593,-10.207366943359375,0.0,0.0,97.43545739066076,(-1.0636751540005207e-05-3.5536008908820804e-06j),-0.024985084388833803,97.43545739066076
fear,0.011505046859383583,0.047565825283527374,-10.661844253540039,0.0,0.0,96.63836517924474,(9.316739237874572e-07+3.860700203972556e-08j),-0.010626338005932276,96.63836517924474
fear,0.009974701330065727,0.026972075924277306,-10.226025581359863,0.0,0.0,96.70323613582529,(1.4059182831260841e-06+1.1602032827795483e-06j),-0.013008449505899496,96.70323613582529
happy,0.010254515334963799,0.03541453182697296,-9.924725532531738,0.0,0.0,96.52925329175513,(7.659302355023101e-06+1.8371811165707186e-06j),-0.014508488095437944,96.52925329175513
happy,0.01350420992821455,0.07009798288345337,-9.912997245788574,0.0,0.0,97.42783092002858,(-1.5918729332042858e-05+2.2282442841969896e-06j),-0.03190290824867843,97.42783092002858
happy,0.019368378445506096,0.12734141945838928,-9.54958724975586,0.0,0.0,98.45450791059555,(-3.2951857065199874e-06-2.4903677058318863e-06j),-0.02641433543342893,98.45450791059555
neutral,0.010572950355708599,0.046183034777641296,-10.042839050292969,0.0,0.0,96.11168005375724,(3.2827298127813265e-05-1.5952814464981202e-06j),-0.0030654132518277075,96.11168005375724
sad,0.004087752662599087,0.004862696398049593,-10.70398235321045,0.0,0.0,92.89849678607652,(-2.4574308099545306e-07-2.3860677629272686e-06j),-0.002795950111340024,92.89849678607652
sad,0.0060244048945605755,0.012506948783993721,-10.504247665405273,0.0,0.0,94.80228190406412,(1.3102673619869165e-05+1.1096803973487113e-06j),-0.007470863936567813,94.80228190406412
sad,0.0062833745032548904,0.012285489588975906,-10.235353469848633,0.0,0.0,94.95037389340382,(4.275854280422209e-06-1.3894264156988356e-06j),0.008018934879536381,94.95037389340382
angry,0.08577176928520203,1.4797723293304443,-6.945321083068848,0.0,0.0,104.52911461598968,(-3.499592639855109e-05+4.0812574297888204e-06j),-0.010688583357118897,104.52911461598968
disgust,0.016818663105368614,0.09624134004116058,-10.003890037536621,0.0,0.0,98.46730302692643,(6.077360012568533e-06+6.40166535958997e-06j),0.009674284936025908,98.46730302692643
fear,0.011844746768474579,0.04422713816165924,-9.997133255004883,0.0,0.0,97.12525718458792,(1.5244165297190193e-05-8.520520395904896e-07j),-0.017740277907397895,97.12525718458792
happy,0.019054541364312172,0.0969683974981308,-9.845277786254883,0.0,0.0,99.53506476193093,(9.117940862779506e-06+8.06761136118439e-07j),-0.0013526222826685085,99.53506476193093
neutral,0.024808065965771675,0.18458014726638794,-9.993023872375488,0.0,0.0,99.16208223620598,(-5.416532076196745e-06+5.023820222049835e-07j),0.04111515401711985,99.16208223620598
sad,0.006554390769451857,0.012981287203729153,-10.219847679138184,0.0,0.0,95.24943660824275,(6.899329946463695e-06-3.036043381143827e-06j),-0.018403856482057248,95.24943660824275
angry,0.08103343844413757,1.7889388799667358,-8.334385871887207,0.0,0.0,102.11045830104085,(-3.233418829040602e-05+1.1943056051677559e-05j),-0.013215487530867839,102.11045830104085
disgust,0.01187207456678152,0.04128639027476311,-10.009600639343262,0.0,0.0,97.61001233167734,(-7.5531470429268666e-06+2.0130962639086647e-06j),-0.0111382521698187,97.61001233167734
fear,0.00971033051609993,0.02586499974131584,-10.065056800842285,0.0,0.0,97.17377140032569,(6.989758276176872e-06-2.762773647191352e-06j),0.02970405634586301,97.17377140032569
happy,0.0170645359903574,0.09411503374576569,-9.276473999023438,0.0,0.0,99.02956969289527,(-1.8381486370344646e-05+5.4676029321854e-06j),-0.001420222201158744,99.02956969289527
neutral,0.01837511546909809,0.0739477276802063,-9.120834350585938,0.0,0.0,99.1162164665952,(-1.2522854376584291e-05-3.039460352738388e-06j),-0.032309343563987916,99.1162164665952
sad,0.009111764840781689,0.02403322607278824,-10.472569465637207,0.0,0.0,97.10207678363473,(7.326439572352683e-06+2.1691371330234688e-06j),0.0068330236392516105,97.10207678363473
angry,0.06103352829813957,1.0984728336334229,-7.148721218109131,0.0,0.0,102.09321421104299,(3.203070809831843e-05-2.505297061361489e-06j),-0.006539450515072932,102.09321421104299
disgust,0.009010469540953636,0.01731807366013527,-10.1712007522583,0.0,0.0,96.59461785494952,(1.8352382539887913e-05-2.367566054317649e-07j),-0.017529010457470875,96.59461785494952
fear,0.011602378450334072,0.049218665808439255,-9.55750846862793,0.0,0.0,96.86059234112194,(-1.5573089058307232e-06-5.281021458358737e-06j),-0.02819970581657054,96.86059234112194
happy,0.023256340995430946,0.18111875653266907,-9.246272087097168,0.0,0.0,99.17019569117122,(1.6584503100602888e-05-4.942141458741389e-06j),-0.0456268721192711,99.17019569117122
neutral,0.01894041709601879,0.09580560028553009,-9.065309524536133,0.0,0.0,99.10937819824949,(-3.251620728406124e-05+2.6285945295967394e-06j),-0.023635531080538567,99.10937819824949
sad,0.009886891581118107,0.03354913368821144,-9.92693042755127,0.0,0.0,96.10822381972602,(9.563864296069369e-06+2.2374381387635367e-06j),-0.008324585320357873,96.10822381972602
angry,0.09165115654468536,1.6976398229599,-7.666952610015869,0.0,0.0,103.91662741948359,(5.220172897679731e-05+9.720134585222695e-06j),-0.002068441470431581,103.91662741948359
disgust,0.012603179551661015,0.05010692775249481,-9.748857498168945,0.0,0.0,97.20910163316704,(-1.684066046436783e-05+5.257390967017272e-07j),-0.02090692420160603,97.20910163316704
fear,0.019991058856248856,0.11720890551805496,-10.19398307800293,0.0,0.0,98.71532026330384,(2.8212187316967174e-05-2.6971230226990883e-07j),-0.03209919538054872,98.71532026330384
happy,0.03358979523181915,0.33620357513427734,-9.032796859741211,0.0,0.0,100.18270426077031,(-9.722470167616848e-06-4.398470082378481e-06j),-0.03262677481568959,100.18270426077031
neutral,0.014690984040498734,0.05761554464697838,-10.846624374389648,0.0,0.0,97.67692246732133,(1.2323761438892689e-05-3.5861573906004196e-06j),0.01230403021590088,97.67692246732133
sad,0.009851327165961266,0.029133273288607597,-9.86133098602295,0.0,0.0,96.23422597852475,(1.2213144145789556e-05-2.4256567030533915e-06j),0.0034367340690007117,96.23422597852475
angry,0.06530401855707169,1.056650996208191,-7.685929775238037,0.0,0.0,102.60061981465587,(6.160136399557814e-05-6.4315700001316145e-06j),0.010077671560722342,102.60061981465587
disgust,0.01099674217402935,0.036998432129621506,-9.44310188293457,0.0,0.0,97.42483220982174,(-1.9778015030169627e-06+3.226125272703939e-06j),-0.004372163949178997,97.42483220982174
fear,0.027847183868288994,0.25661152601242065,-9.609952926635742,0.0,0.0,99.55313023418033,(9.2511099865078e-06-1.0851134391032247e-07j),0.005905747772834389,99.55313023418033
happy,0.03246098384261131,0.3528831899166107,-8.672818183898926,0.0,0.0,100.11978958753464,(-3.729888703674078e-05-8.014303602976725e-06j),-0.010679064416842349,100.11978958753464
neutral,0.012426466681063175,0.05239274352788925,-9.947477340698242,0.0,0.0,97.5085047387969,(-8.055681064433884e-06+4.296601673559053e-06j),0.011354455882295422,97.5085047387969
sad,0.008184912614524364,0.021070659160614014,-10.295686721801758,0.0,0.0,95.88172657912823,(1.6044190488173626e-05-1.8652410744834924e-06j),0.0022176714512438223,95.88172657912823
angry,0.08856769651174545,1.8240656852722168,-7.531720161437988,0.0,0.0,103.68491486292751,(-3.8682901504216716e-05+1.6553512978134677e-05j),-0.01110535481115167,103.68491486292751
disgust,0.015328079462051392,0.05682547762989998,-10.365255355834961,0.0,0.0,97.77717033159979,(-3.697772854138748e-06+5.183342821624137e-08j),-0.03939281232878555,97.77717033159979
fear,0.017143987119197845,0.08624313026666641,-9.730216979980469,0.0,0.0,97.88871740715915,(1.0349148396926466e-05+1.2882120472568204e-06j),-0.012630808194423193,97.88871740715915
happy,0.03054109588265419,0.2907496690750122,-8.987530708312988,0.0,0.0,99.69067704376006,(2.2622709366260096e-05-1.692787918727845e-06j),-0.0008360542160282891,99.69067704376006
neutral,0.015012373216450214,0.0595555305480957,-10.1876859664917,0.0,0.0,98.20489680253345,(-7.031690074654762e-06+5.507402420334984e-06j),0.03626296679932674,98.20489680253345
sad,0.013554099947214127,0.051184795796871185,-10.23222541809082,0.0,0.0,97.55273477305467,(-8.18471653474262e-06-1.194487026623392e-06j),0.04795974637110514,97.55273477305467
angry,0.08631348609924316,2.019582509994507,-6.713408470153809,0.0,0.0,102.81152317707178,(-5.042176667302556e-07+1.0008488061430398e-05j),-0.001531059273943247,102.81152317707178
disgust,0.012586887925863266,0.04701022058725357,-9.695414543151855,0.0,0.0,97.30574475487644,(8.41068322188221e-06-1.6943790797085967e-06j),0.009546929330757844,97.30574475487644
fear,0.0201646126806736,0.15023386478424072,-9.874845504760742,0.0,0.0,98.55849395100897,(-1.4643551367043983e-05+5.228996087680571e-06j),-0.016291388612361762,98.55849395100897
happy,0.034727830439805984,0.35684850811958313,-9.040342330932617,0.0,0.0,100.4966690346778,(2.1368590751080774e-05+3.1596209737472236e-07j),-0.0394690334506533,100.4966690346778
neutral,0.01815040223300457,0.07651874423027039,-9.928167343139648,0.0,0.0,99.32193031577515,(2.3492964373872383e-06-3.0995126962807262e-06j),-0.008098228778163763,99.32193031577515
sad,0.014753332361578941,0.06797747313976288,-9.699714660644531,0.0,0.0,98.11454058040134,(1.9250015611760318e-05+3.525198508214089e-06j),0.004541877744216118,98.11454058040134
angry,0.071477971971035,1.208892583847046,-8.350898742675781,0.0,0.0,102.07513568176685,(3.4825989132514223e-05-5.039646566729061e-06j),-0.022458985072108903,102.07513568176685
disgust,0.014378220774233341,0.07424665242433548,-10.4396390914917,0.0,0.0,96.80567353813512,(6.567239779542433e-06-1.043680754264642e-06j),-0.011570366917746511,96.80567353813512
fear,0.04442347586154938,0.48479968309402466,-8.748361587524414,0.0,0.0,101.8149859423725,(4.561060904961778e-06+5.605949354503537e-06j),-0.02329400095430854,101.8149859423725
happy,0.014695224352180958,0.057923465967178345,-10.118916511535645,0.0,0.0,98.17901159577706,(1.525538300484186e-05+7.927533260954078e-07j),-0.013040753635264558,98.17901159577706
neutral,0.012500707991421223,0.04727521166205406,-9.67949390411377,0.0,0.0,97.0995690218815,(6.718405074934708e-06-3.6685614759335294e-06j),-0.02069486374734103,97.0995690218815
sad,0.007590966764837503,0.02243329957127571,-10.255537986755371,0.0,0.0,94.95917537647301,(2.5495864974800497e-06+1.928806270257155e-08j),0.006634397657412885,94.95917537647301
angry,0.037277884781360626,0.30802565813064575,-7.2814741134643555,0.0,0.0,101.3489073833867,(1.7693575500743464e-05-4.901347892882768e-06j),-0.016825416043868068,101.3489073833867
disgust,0.009462248533964157,0.019784707576036453,-9.534065246582031,0.0,0.0,96.80374881197615,(1.042127132677706e-05+7.273418987097102e-07j),-0.020990716234537053,96.80374881197615
fear,0.02881692536175251,0.22835028171539307,-7.935498237609863,0.0,0.0,100.92377926006374,(-2.8937161914655007e-05+2.5054437173821498e-06j),0.031530393986867584,100.92377926006374
happy,0.02378661558032036,0.1258886605501175,-7.86110782623291,0.0,0.0,100.19557250347772,(-2.4873410438885912e-05-4.447339961188845e-06j),-0.0008988810488028409,100.19557250347772
neutral,0.016795841977000237,0.06886294484138489,-8.55129623413086,0.0,0.0,99.4690253418494,(5.272097769193351e-05+9.400925591762643e-06j),0.02435945995972552,99.4690253418494
sad,0.015548083931207657,0.0637182891368866,-9.102067947387695,0.0,0.0,97.7213449601228,(9.080482413992286e-06+9.286376553063747e-06j),-0.014567676197181759,97.7213449601228
angry,0.062319617718458176,1.0086679458618164,-7.987208366394043,0.0,0.0,102.68097757205922,(-3.5378649045014754e-05+2.800607887820661e-07j),-0.03724832393311609,102.68097757205922
disgust,0.0059745777398347855,0.012495134957134724,-10.30880355834961,0.0,0.0,94.90925371571221,(1.7552427379996516e-05-1.0839203241630457e-06j),-0.02525653658584591,94.90925371571221
fear,0.008219974115490913,0.024579185992479324,-10.252218246459961,0.0,0.0,95.50601695533094,(1.6058358596637845e-05-2.4929138362494996e-06j),0.01220789413619408,95.50601695533094
happy,0.021294696256518364,0.1367800235748291,-9.394990921020508,0.0,0.0,99.44929335122012,(1.4775878298678435e-05-6.060161467758007e-06j),-0.010833757077788933,99.44929335122012
neutral,0.017666392028331757,0.09546718001365662,-9.464204788208008,0.0,0.0,98.86904334866016,(1.8960348825203255e-05-1.1108390026492998e-05j),-0.013258358110115713,98.86904334866016
sad,0.009656975045800209,0.031385261565446854,-10.096234321594238,0.0,0.0,96.60798909641629,(-1.0404619388282299e-05+4.048506070830626e-06j),-0.014059197931502404,96.60798909641629
angry,0.054973479360342026,0.8611533045768738,-8.646626472473145,0.0,0.0,100.70003366425374,(1.4330821613839362e-05+5.518661055248231e-06j),0.006266341293763515,100.70003366425374
disgust,0.009491720236837864,0.02233896031975746,-10.56696891784668,0.0,0.0,96.97377629862892,(1.2666528164118063e-05-3.068534510930476e-07j),-0.05228201966671994,96.97377629862892
fear,0.009969344362616539,0.03095765970647335,-9.887717247009277,0.0,0.0,97.14038007843656,(2.066377601295244e-05+9.599015129424515e-07j),-0.013883572329243359,97.14038007843656
happy,0.02914758212864399,0.2613070011138916,-8.99353313446045,0.0,0.0,100.32014546895053,(-4.911846190225333e-06+2.6691529342315334e-07j),-0.025103086404662345,100.32014546895053
neutral,0.010160315781831741,0.029788143932819366,-9.682353973388672,0.0,0.0,96.68326702043699,(5.882747700525215e-06-4.759391686093295e-06j),-0.023550090136581114,96.68326702043699
